Name,Address,Latitude,Longitude,Rating,Total Ratings,Place ID,Types,geometry,neighbourhood,neighbourhood_group,Popularity,Normalized Popularity
Welcome To The South Bronx,"1 Bruckner Blvd, Bronx, NY 10454, United States",40.8082856,-73.9306836,3.0,1.0,ChIJkQVS8I_1wokRowLzWpQLQXk,"tourist_attraction, point_of_interest, establishment",POINT (-73.9306836 40.8082856),Port Morris,Bronx,4.087138988280218,0.28882565911619673
Poe Park,"Grand Concourse bet. E. 192 St. and, E Kingsbridge Rd, Bronx, NY 10458, United States",40.8648137,-73.8945473,4.2,1387.0,ChIJV52lSoHzwokRSnfJ5rgiyqY,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.8945473 40.8648137),Fordham,Bronx,4.176243206620308,0.36270320384732596
Bug Carousel,"Southern Blvd, Bronx, NY 10460, United States",40.8494193,-73.8797937,4.7,365.0,ChIJHYt8eYX0wokRWRVpuB8hDu0,"tourist_attraction, point_of_interest, establishment",POINT (-73.8797937 40.8494193),,,4.388051181407395,0.5383161369187853
Children's Zoo,"Bronx, NY 10460, United States",40.85181000000001,-73.880074,4.7,386.0,ChIJKVew-IT0wokR_S6xsJ_uj30,"zoo, tourist_attraction, point_of_interest, establishment",POINT (-73.880074 40.85181000000001),,,4.396581031915786,0.5453883544211972
Congo Gorilla Forest,"Bronx, NY 10460, United States",40.8481966,-73.88097789999999,4.7,782.0,ChIJ-7aia4_0wokRI-1-TreWL8U,"tourist_attraction, point_of_interest, establishment",POINT (-73.88097789999999 40.8481966),,,4.499806041676395,0.6309736434010519
Ciccarone Park,"2426 Hughes Ave, Bronx, NY 10458, United States",40.8560388,-73.8866315,4.2,368.0,ChIJ45Y73YD0wokR6x0q6cvzpEI,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.8866315 40.8560388),Belmont,Bronx,4.143965643348431,0.33594142793085335
Bryan Park,"E Fordham Rd &, E Kingsbridge Rd, Bronx, NY 10458, United States",40.8621674,-73.8941597,4.3,339.0,ChIJfQetyYDzwokRExf_ekzebe4,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.8941597 40.8621674),Fordham,Bronx,4.188729864786856,0.3730560655235326
SUMMIT One Vanderbilt,"45 E 42nd St, New York, NY 10017, United States",40.752764,-73.9787461,4.6,13324.0,ChIJd7I1IO5ZwokRbv7YUlgChl4,"tourist_attraction, museum, point_of_interest, establishment",POINT (-73.9787461 40.752764),Midtown,Manhattan,4.585785366446179,0.7022602954806213
Baboon Reserve at Bronx Zoo,"2300 Southern Blvd, Bronx, NY 10460, United States",40.8480942,-73.8786073,4.6,21.0,ChIJ60s47Y_0wokRbXDtYcEj9nA,"tourist_attraction, point_of_interest, establishment",POINT (-73.8786073 40.8480942),,,4.116561370995839,0.3132201651863066
Budgie Landing,"Mouse House, Bronx, NY 10460, United States",40.8485298,-73.8796536,4.5,2.0,ChIJm_GDsd_1wokR2yhCQr00Mu0,"park, point_of_interest, establishment",POINT (-73.8796536 40.8485298),,,4.092120397164905,0.29295581439456836
Strawberry Fields,"Q2GG+83, New York, NY 10019, United States",40.7757544,-73.97520759999999,4.6,8884.0,ChIJ2aWDJ_hYwokRUKinWgKdI70,"tourist_attraction, point_of_interest, establishment",POINT (-73.97520759999999 40.7757544),,,4.578974123948988,0.6966129997449669
Sea Bird Aviary,"Bronx Park Rd, Bronx, NY 10460, United States",40.8540044,-73.8789357,4.6,29.0,ChIJDYKEYYP0wokR2i78yTRi9TY,"park, point_of_interest, establishment",POINT (-73.8789357 40.8540044),,,4.125971368640689,0.321022124901321
LEGOLAND Discovery Center Westchester,"LEGOLAND Discovery Center Westchester, Ridge Hill Mall, 39 Fitzgerald Street, Yonkers, NY 10710, United States",40.9668551,-73.8571802,4.1,2043.0,ChIJM1vyBiXtwokRbUfHdGsOwJc,"tourist_attraction, point_of_interest, establishment",POINT (-73.8571802 40.9668551),,,4.098422363922195,0.2981808625424438
The Ride NYC,"W 42nd St, New York, NY 10036, United States",40.75720949999999,-73.98933099999999,4.2,2510.0,ChIJ8VOfr1RYwokRf7vY-6TOTD4,"tourist_attraction, travel_agency, point_of_interest, establishment",POINT (-73.98933099999999 40.75720949999999),Theater District,Manhattan,4.185468268503224,0.3703518307540945
Bronx Little Italy,"2396 Arthur Ave, Bronx, NY 10458, United States",40.8552894,-73.8876417,4.6,869.0,ChIJ7c01Q4f0wokRbfvyxJSi1Ac,"tourist_attraction, bakery, grocery_or_supermarket, restaurant, food, store, point_of_interest, establishment",POINT (-73.8876417 40.8552894),Belmont,Bronx,4.444263974829195,0.5849229445182897
The Five Points,"158 Worth St, New York, NY 10013, United States",40.7142034,-74.0005678,4.3,158.0,ChIJHcqByiZawokRzIdmxLc1Bhk,"tourist_attraction, point_of_interest, establishment",POINT (-74.0005678 40.7142034),Civic Center,Manhattan,4.151433763909858,0.34213335039100523
The Met Cloisters,"99 Margaret Corbin Dr, New York, NY 10040, United States",40.8648628,-73.9317274,4.8,7005.0,ChIJK6bycAH0wokRrSnflfrnkZE,"tourist_attraction, museum, point_of_interest, establishment",POINT (-73.9317274 40.8648628),Inwood,Manhattan,4.763283367065293,0.849426352539502
D'Auria-Murphy Triangle,"Adams Pl. &, E 183rd St, Bronx, NY 10458, United States",40.8531982,-73.88913409999999,3.6,56.0,ChIJY35Thn30wokR3FGLhK6JzAc,"park, point_of_interest, establishment",POINT (-73.88913409999999 40.8531982),Belmont,Bronx,4.02733843039115,0.23924418617701473
"Everett Children's Adventure Garden, NYBG","Bronx, NY 10458, United States",40.8616687,-73.8792118,4.7,340.0,ChIJ6UvXAX3zwokRyw8DzELObRw,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.8792118 40.8616687),,,4.377249629517069,0.5293604202556591
The Hip Hop Museum,"585 Exterior Street, Bronx, NY 10451, United States",40.8198959,-73.9305586,4.7,208.0,ChIJ4RnolMj1wokRTskczpb-_s4,"museum, tourist_attraction, point_of_interest, establishment",POINT (-73.9305586 40.8198959),Concourse,Bronx,4.305041072053091,0.4694913025708547
The Hall of Fame for Great Americans,"University Ave & W 181st St, Bronx, NY 10453, United States",40.8587665,-73.91383800000001,4.5,265.0,ChIJAa45dHP0wokR8sou1jFccv0,"tourist_attraction, museum, point_of_interest, establishment",POINT (-73.91383800000001 40.8587665),University Heights,Bronx,4.257919988425539,0.4304225578096712
Castle Williams,"New York, NY 10004, United States",40.6928328,-74.0193374,4.6,99.0,ChIJvY6AOnBawokRtgGd-0ZLAfM,"tourist_attraction, point_of_interest, establishment",POINT (-74.0193374 40.6928328),,,4.194956824347866,0.37821892416341896
Starlight Park,"1490 Sheridan Blvd, Bronx, NY 10459, United States",40.8335727,-73.88248469999999,4.4,787.0,ChIJfTP2N_H0wokRSK-jDqj16IU,"park, point_of_interest, establishment",POINT (-73.88248469999999 40.8335727),East Morrisania,Bronx,4.298694809676068,0.46422952830956754
New York State Pavilion,"Perimeter Rd. &, Meridian Rd, Corona, NY 11368, United States",40.7436022,-73.8443578,4.3,166.0,ChIJle1VpNdfwokRDdOjylfQhKs,"tourist_attraction, point_of_interest, establishment",POINT (-73.8443578 40.7436022),,,4.153602614071758,0.3439315741769919
Castle Hill Park,"Barrett Ave. &, Howe Ave, Bronx, NY 10473, United States",40.8127307,-73.84780289999999,4.5,314.0,ChIJOU0gfin1wokR_HujcSJFJKg,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.84780289999999 40.8127307),Castle Hill,Bronx,4.274962977746155,0.4445531369151438
Clason Point Park,"Soundview Ave, Bronx, NY 10473, United States",40.8055473,-73.84815859999999,4.5,1349.0,ChIJm069OC71wokRlwo13Wmhmh4,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.84815859999999 40.8055473),Clason Point,Bronx,4.409517176494121,0.5561138915230058
Church Triangle,"Castle Hill Ave &, Watson Ave, Bronx, NY 10472, United States",40.8298963,-73.8502934,4.0,14.0,ChIJBf4z0870wokR6yf34S1AJSg,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.8502934 40.8298963),Unionport,Bronx,4.086803617452837,0.28854759850624007
Pugsley Creek Park,"Randall Ave., Lacombe Ave., Soundview Ave. bet. White Plains Rd. and, Olmstead Ave, Bronx, NY 10473, United States",40.8145338,-73.853428,4.4,832.0,ChIJ9cRJTij1wokRfCXsCWEHJfA,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.853428 40.8145338),Castle Hill,Bronx,4.302449944408011,0.46734296265979863
Castle Clinton National Monument,"New York, NY 10004, United States",40.7034401,-74.0168023,4.4,21196.0,ChIJoQb5SxBawokRtYcvnZAI2lE,"tourist_attraction, museum, point_of_interest, establishment",POINT (-74.0168023 40.7034401),Battery Park City,Manhattan,4.394511735680385,0.5436726721780814
Belvedere Castle,"New York, NY 10024, United States",40.7794302,-73.9690677,4.5,5700.0,ChIJFXzf4e9YwokRtXgpty_i74g,"tourist_attraction, point_of_interest, establishment",POINT (-73.9690677 40.7794302),,,4.474247654145236,0.6097828293939981
City Island,"City Island, Bronx, NY, USA",40.8468202,-73.7874983,4.6,945.0,ChIJcfoFd3-MwokRKcH6WaiF41Q,"natural_feature, establishment",POINT (-73.7874983 40.8468202),City Island,Bronx,4.453183295034908,0.5923180767549451
Claremont Park,"Clay Ave &, 8016, E 170th St, Bronx, NY 10457, United States",40.8409,-73.9075506,4.2,2661.0,ChIJZbqMb0H0wokRKJ3PIMd-kD0,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9075506 40.8409),Claremont Village,Bronx,4.186189363296525,0.37094970046037634
Peace Park,"Cross Bronx Expy, Bronx, NY 10457, United States",40.8451562,-73.90516439999999,4.1,71.0,ChIJHRXCn2n0wokRugwifYHLLts,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.90516439999999 40.8451562),Mount Hope,Bronx,4.091554597155239,0.29248670174982916
Estella Diggs Park,"3rd Ave &, E 167th St, Bronx, NY 10456, United States",40.8289672,-73.9061273,3.9,80.0,ChIJw263tk70wokRWnDOy9q3Yl4,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9061273 40.8289672),Morrisania,Bronx,4.057087083357843,0.26390920744289276
Little Claremont Playground,"3830 Park Ave, Bronx, NY 10457, United States",40.8388781,-73.9037288,4.5,89.0,ChIJndIloEP0wokRdgGtoborlhk,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.9037288 40.8388781),Claremont Village,Bronx,4.16746121552298,0.35542193308139075
Claremont Neighborhood Community Garden,"1280 Teller Ave, Bronx, NY 10456, United States",40.8342738,-73.9101709,3.8,39.0,ChIJqUP9z0f0wokRzcsscl4uMVc,"park, point_of_interest, establishment",POINT (-73.9101709 40.8342738),Concourse Village,Bronx,4.063121692425947,0.26891258561812204
Gouverneur Playground,"3711 Third Ave, Bronx, NY 10456, United States",40.83561539999999,-73.9033731,3.8,95.0,ChIJZ0PE-UT0wokRhP7gJFxf6bU,"park, point_of_interest, establishment",POINT (-73.9033731 40.83561539999999),Claremont Village,Bronx,4.032231095411579,0.2433007626852293
Rockefeller Center,"45 Rockefeller Plaza, New York, NY 10111, United States",40.7587402,-73.9786736,4.7,174888.0,ChIJ9U1mz_5YwokRosza1aAk0jM,"tourist_attraction, point_of_interest, establishment",POINT (-73.9786736 40.7587402),Midtown,Manhattan,4.698670475452224,0.795854906885459
Grant Park,"R3PP+GGX, E 170th St, Bronx, NY 10456, United States",40.8369404,-73.91284329999999,3.9,267.0,ChIJ0yiRhDj0wokRKA0WQexdVbY,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.91284329999999 40.8369404),Claremont Village,Bronx,4.011824703407278,0.22638153971034525
Claremont Village,"Claremont Village, Bronx, NY, USA",40.8348136,-73.9058534,,,ChIJfTr6jln0wokRloJzsoyBQLQ,"neighborhood, political",POINT (-73.9058534 40.8348136),Claremont Village,Bronx,,
Empire State Building,"20 W 34th St., New York, NY 10001, United States",40.7484405,-73.98566439999999,4.7,102521.0,ChIJaXQRs6lZwokRY6EFpJnhNNE,"tourist_attraction, museum, point_of_interest, establishment",POINT (-73.98566439999999 40.7484405),Midtown,Manhattan,4.697735481302891,0.7950796902528738
Barretto Point Park,"Viele Ave, Bronx, NY 10474, United States",40.8055893,-73.8882407,4.5,1340.0,ChIJLXTOHAr1wokRlxL_AUATemc,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.8882407 40.8055893),Hunts Point,Bronx,4.4090442697510595,0.5557217979755285
Bryant Park,"New York, NY 10018, United States",40.7535367,-73.9829529,4.7,90503.0,ChIJvbGg56pZwokRp_E3JbivnLQ,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9829529 40.7535367),Midtown,Manhattan,4.697436037107457,0.7948314169123439
Fort Tryon Park,"Riverside, Dr To Broadway, New York, NY 10040, United States",40.8625608,-73.9312995,4.7,7608.0,ChIJTZ18cAH0wokR1HfVR86mzEA,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9312995 40.8625608),Inwood,Manhattan,4.670835323217938,0.7727763956477811
Claremont,"Claremont, Bronx, NY, USA",40.840047,-73.90364869999999,,,ChIJBT5S5EP0wokRwjCWkohegHQ,"neighborhood, political",POINT (-73.90364869999999 40.840047),Claremont Village,Bronx,,
Father Duffy Square,"7th Ave &, W 47th St, New York, NY 10036, United States",40.7590077,-73.9850222,4.6,2045.0,ChIJk-utwVVYwokRx--LhLcP2cA,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.9850222 40.7590077),Theater District,Manhattan,4.519725682946569,0.6474892945832271
RiseNY,"160 W 45th St, New York, NY 10036, United States",40.7576207,-73.98517609999999,4.6,2141.0,ChIJc5zurnxZwokR8vn4ERqrSfc,"tourist_attraction, museum, point_of_interest, establishment",POINT (-73.98517609999999 40.7576207),Theater District,Manhattan,4.5227801159379,0.6500217673903399
Brooklyn Heights Promenade,"Montague St &, Pierrepont Pl, Brooklyn, NY 11201, United States",40.6964173,-73.9977463,4.8,5831.0,ChIJkwX1AjdawokRx9reOccHFr4,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9977463 40.6964173),Brooklyn Heights,Brooklyn,4.756345442219753,0.8436740227097143
Sugar Hill Children's Museum of Art & Storytelling,"898 St Nicholas Ave, New York, NY 10032, United States",40.8304568,-73.9411846,4.5,346.0,ChIJZfbU2YD2wokRNXkL1ia93lA,"art_gallery, tourist_attraction, museum, point_of_interest, establishment",POINT (-73.9411846 40.8304568),Harlem,Manhattan,4.284854714988082,0.4527545136195539
The High Bridge,"Harlem River Dr, New York, NY 10033, United States",40.8423253,-73.930101,4.6,556.0,ChIJ-cikQiH0wokR0AV5ZPfUUnk,"tourist_attraction, point_of_interest, establishment",POINT (-73.930101 40.8423253),,,4.3922966231464,0.5418360916169981
Carl Schurz Park,"East 86th Street &, East End Ave, New York, NY 10028, United States",40.7751302,-73.9436973,4.7,3119.0,ChIJ42dOPLFYwokRR31RRn7rDDM,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9436973 40.7751302),Upper East Side,Manhattan,4.633440226367131,0.7417716015787055
Shakespeare Steps,"1161 Shakespeare Ave, Bronx, NY 10452, United States",40.8357929,-73.9236671,4.4,586.0,ChIJHe-3eH_1wokRck3QcChjOtY,"tourist_attraction, point_of_interest, establishment",POINT (-73.9236671 40.8357929),Highbridge,Bronx,4.27765933110674,0.44678872092809463
Arthur Fleck home,"1140 Anderson Ave, Bronx, NY 10452, United States",40.8354836,-73.924585,0.0,0.0,ChIJLzbTDh31wokRJW5b3FKHpto,"tourist_attraction, point_of_interest, establishment",POINT (-73.924585 40.8354836),Highbridge,Bronx,4.0899849018621035,0.29118524558542763
Mill Pond Park,"Exterior St &, E 150th St, Bronx, NY 10451, United States",40.8217856,-73.93182159999999,4.4,907.0,ChIJ04r2PtT1wokRvb7vfZ69Beg,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.93182159999999 40.8217856),Concourse,Bronx,4.308125859201958,0.4720489424314798
Bronx Children's Museum,"725 Exterior Street, Bronx, NY 10451, United States",40.8244418,-73.9314615,4.6,105.0,ChIJDYHditT1wokROhkliFjPnW8,"tourist_attraction, museum, point_of_interest, establishment",POINT (-73.9314615 40.8244418),Concourse,Bronx,4.199947089345633,0.38235642216812177
Franz Sigel Park,"Walton Ave & Gerard Ave., Grand Concourse bet. E. 151 St., E. 153 St. and, E 158th St, Bronx, NY 10451, United States",40.823285,-73.92554319999999,4.3,696.0,ChIJt1jVX9L1wokRX_MwJv8axtU,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.92554319999999 40.823285),Concourse,Bronx,4.225579065409391,0.4036082494494074
Macombs Dam Bridge,"W 155th St, Bronx, NY 10451, United States",40.8282007,-73.9311955,4.1,187.0,ChIJZan5Miv0wokRHjRyF-khAF4,"tourist_attraction, point_of_interest, establishment",POINT (-73.9311955 40.8282007),Concourse,Bronx,4.093276331302854,0.29391421543969765
Keltch Park,"Macombs Rd &, Plaza Dr, Bronx, NY 10452, United States",40.8407919,-73.9176237,3.9,1423.0,ChIJYaHwlz70wokR36WZtNGoZI4,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9176237 40.8407919),Mount Eden,Bronx,3.940207331031204,0.1670025817911457
Railroad Park,"Courtlandt Avenue And, E 161 St, Bronx, NY 10451, United States",40.82505039999999,-73.9154215,3.9,274.0,ChIJp8kR2DT0wokRHvLgzD3flzg,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9154215 40.82505039999999),Morrisania,Bronx,4.010631451998968,0.22539219839817037
Poe Park Visitor Center,"2640 Grand Concourse, Bronx, NY 10458, United States",40.8650989,-73.894708,4.3,76.0,ChIJRz_xTIHzwokRdUPXy6vDOOQ,"travel_agency, point_of_interest, establishment",POINT (-73.894708 40.8650989),Fordham,Bronx,4.124834568802016,0.32007958836942096
Rev. T. Wendell Foster Park,"1055 Jerome Ave, Bronx, NY 10452, United States",40.8327854,-73.9243201,4.4,1402.0,ChIJvz3rKS70wokR7bi8No_gZXY,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9243201 40.8327854),Concourse,Bronx,4.3336178433359445,0.4931847004598569
Bronx Tourism Council,"851 Grand Concourse, Bronx, NY 10451, United States",40.8262165,-73.92355289999999,3.8,5.0,ChIJnzWGdS30wokR2_a1OwWB5R8,"travel_agency, local_government_office, point_of_interest, establishment",POINT (-73.92355289999999 40.8262165),Concourse,Bronx,4.086238326902645,0.2880789082614249
Grand Concourse Historic District,"Grand Concourse, Bronx, NY 10451, United States",40.8281781,-73.9219514,4.9,8.0,ChIJleqFtVH1wokReuQLD4EeFmM,"point_of_interest, establishment",POINT (-73.9219514 40.8281781),Concourse,Bronx,4.106600596182881,0.30496154847309603
Bridge Playground,"Boscobel Pl, Bronx, NY 10452, United States",40.8443434,-73.9240414,4.3,101.0,ChIJOXBotSL0wokRaytj_C_DWqQ,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.9240414 40.8443434),Highbridge,Bronx,4.133901102507917,0.32759677736329607
Corporal Irwin Fischer Park,"W 170th St, Bronx, NY 10452, United States",40.8405778,-73.923031,3.8,51.0,ChIJTbQdoTz0wokRB1R6dsZlPA4,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.923031 40.8405778),Highbridge,Bronx,4.055829636284812,0.262866640613673
River Avenue Parks,"802 River Ave, Bronx, NY 10451, United States",40.8255598,-73.9268889,0.0,0.0,ChIJ-wGjF6r1wokRNmDXvBbhkF0,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9268889 40.8255598),Concourse,Bronx,4.0899849018621035,0.29118524558542763
Dred Scott Bird Sanctuary,"Grant Ave & East 169th Street, Bronx, NY 10456, United States",40.8361074,-73.91329549999999,3.9,25.0,ChIJiUWsZDj0wokRhDf20BMhrsA,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.91329549999999 40.8361074),Claremont Village,Bronx,4.07831506759539,0.28150962394702844
Evelina Antonetty Playground,"East 146th Street &, Walton Ave, Bronx, NY 10451, United States",40.8175302,-73.9283913,4.3,55.0,ChIJcUKPlND1wokRsp79TY_0o3w,"tourist_attraction, point_of_interest, establishment",POINT (-73.9283913 40.8175302),Mott Haven,Bronx,4.116417008035065,0.31310047185089795
Parque,"Dr M.L.K. Jr Blvd, Bronx, NY 10452, United States",40.8331421,-73.9312985,3.0,2.0,ChIJW1JikSL1wokRd8I67WtamwI,"park, point_of_interest, establishment",POINT (-73.9312985 40.8331421),Highbridge,Bronx,4.084307897164905,0.28647836215982647
